user_id,final_outbreak,std_outbreak,attack_rate,epidemic_probability,peak_infection,time_to_peak,duration,R0,growth_rate,strength,pagerank
5345,4339.5,2169.324422487333,0.6047240802675585,0.8,3122.0,5.5,58.5,1.4,1.4442601774661488,9.879969225164285,5.9061871951005705e-05
1919,4338.9,2169.037549236988,0.6046404682274247,0.8,3095.9,5.0,52.3,2.8,1.3511446950207584,20.561030063813117,8.972027022049183e-05
1042,4338.2,2168.6980333831634,0.6045429208472687,0.8,3103.2,7.9,59.1,0.4,0.970546031561137,1.886547096428756,3.717353397798491e-05
7164,4338.0,2168.6436775090556,0.6045150501672241,0.8,2558.5,2.4,57.5,17.9,0.9669454284170681,102.07510301922078,4.4306326079119414e-05
5059,4337.3,2168.331941839164,0.6044175027870681,0.8,2553.0,1.6,51.8,109.4,0.5794895569614273,696.7357894952712,0.00016059427904704913
3226,4337.2,2168.1571806490415,0.6044035674470457,0.8,2588.0,1.6,50.9,231.7,0.42673520635079376,1412.0551207484891,0.00034627289081179164
401,4336.3,2167.790075168719,0.6042781493868451,0.8,2535.8,2.4,50.8,25.4,0.8805509358562258,162.31602186151315,8.225543235881445e-05
3599,4336.2,2167.771657716744,0.6042642140468227,0.8,2534.4,1.8,54.0,92.7,0.6103153356066475,587.9037869097948,0.00014579972767001211
2582,4336.0,2167.5412798837306,0.6042363433667781,0.8,2524.4,2.4,52.4,33.1,0.8258794784554415,206.06974622455152,6.447083086887791e-05
1539,4335.9,2167.5110357273848,0.6042224080267558,0.8,2597.8,1.6,52.1,207.1,0.45056658609304767,1326.7996034487066,0.0003080721313691259
3362,4335.9,2167.6282637943254,0.6042224080267558,0.8,2568.3,1.6,51.1,190.5,0.4675899078444986,1222.0111662966278,0.0002750164938878694
6627,4335.6,2167.369244037573,0.604180602006689,0.8,3093.7,5.6,52.5,1.0,1.5283923309947558,7.174358395113009,4.875694947228473e-05
5202,4335.5,2167.3342266480267,0.6041666666666666,0.8,3098.9,5.2,52.3,3.2,1.2623067767971707,23.171104728478042,0.00013521581623787042
4325,4335.4,2167.282408916752,0.6041527313266443,0.8,2586.3,1.6,52.7,214.1,0.45292350334241105,1340.80131947732,0.0003090558676540143
1860,4335.1,2167.08539056494,0.6041109253065775,0.8,2647.3,3.3,52.6,2.3,1.7527816103288598,19.344312078812475,5.218309028583752e-05
3269,4334.9,2167.005742955011,0.6040830546265329,0.8,2555.3,1.6,51.7,123.6,0.5508421584012966,757.1637676311593,0.00017471215650964326
3469,4334.7,2166.7729945704973,0.6040551839464883,0.8,2597.9,3.2,53.5,1.1,1.930908891932967,6.770287490055524,7.264147698027082e-05
4450,4334.7,2166.981174352929,0.6040551839464883,0.8,2565.8,1.6,52.3,127.7,0.5433351412753793,798.5720103867754,0.00018153909859262957
734,4334.4,2166.823444584261,0.6040133779264214,0.8,2595.9,2.4,51.5,11.5,1.086921929286636,74.45953517289279,7.960135892639933e-05
5114,4334.1,2166.6683848711136,0.6039715719063545,0.8,2579.3,1.6,51.0,186.1,0.47327634801729046,1168.3113877310504,0.00026088800202707645
5385,4333.8,2166.4343885749227,0.6039297658862877,0.8,2577.5,1.6,48.7,178.2,0.4807320795391393,1153.103618324232,0.00025833848886761945
3946,4333.6,2166.435007102682,0.603901895206243,0.8,2526.9,1.9,54.4,64.3,0.6847472197621519,380.2228578788254,9.854924183021776e-05
323,4333.4,2166.275337993765,0.6038740245261984,0.8,3074.1,5.0,51.9,9.0,1.0820797140864815,62.37838765745636,0.0002464476118473931
3217,4333.4,2166.295141480034,0.6038740245261984,0.8,2559.6,2.4,54.4,18.3,0.9595617025248973,118.99730284710142,6.714458978703653e-05
3942,4332.7,2165.9286714940545,0.6037764771460423,0.8,2627.7,2.4,51.5,5.9,1.254727002287988,34.650867475042574,3.086138740444667e-05
6891,4332.6,2165.9688917433696,0.6037625418060201,0.8,2572.0,1.6,56.9,169.0,0.4921509762211663,1007.0733533609213,0.00022548430230016645
248,4332.6,2165.897421393728,0.6037625418060201,0.8,2582.8,1.6,51.3,173.9,0.4872348862835425,1076.4978481548092,0.00024219604439711174
585,4332.6,2166.054902351277,0.6037625418060201,0.8,2608.1,1.6,51.5,250.1,0.4106610388482225,1533.9919211290044,0.0004709020454851051
2112,4332.5,2165.877201043494,0.6037486064659978,0.8,2567.9,1.6,49.6,175.6,0.48470948432205124,1146.3920259032882,0.00025538663189623783
5714,4332.3,2165.7521118539858,0.6037207357859532,0.8,2583.1,1.6,49.7,171.9,0.4861527086493398,1039.6520448150457,0.0002348184414058583
6530,4332.2,2165.7238420445024,0.6037068004459308,0.8,2561.8,1.6,48.0,184.5,0.4737685263524207,1154.2871614646872,0.00025703761883678005
970,4332.2,2165.66353804094,0.6037068004459308,0.8,3086.8,5.1,54.8,2.5,1.3536630061314008,17.77301140715926,0.0001029030758908615
1372,4332.0,2165.6719973255413,0.6036789297658863,0.8,2584.4,1.6,51.0,183.1,0.47284378859531867,1093.5137734247705,0.00024510900951576884
3704,4331.8,2165.506213336734,0.6036510590858417,0.8,2589.8,1.6,48.7,200.8,0.4610309273626302,1298.050843680676,0.00029744405411107847
5155,4331.8,2165.6072497108057,0.6036510590858417,0.8,2563.8,1.6,50.7,181.9,0.47885377750448344,1211.3560141353603,0.00027138116389141184
1022,4331.6,2165.377389740643,0.6036231884057972,0.8,3090.4,4.9,55.8,10.2,1.0520516327336087,64.60102535243901,0.00023405799671429725
1244,4331.5,2165.3658928689165,0.6036092530657748,0.8,2545.8,1.7,48.0,95.0,0.6131270300576899,589.0752782490046,0.0001615921246309773
5665,4331.1,2165.2012585438797,0.6035535117056857,0.8,2554.9,2.4,55.0,15.5,0.993799807167898,92.21490617999748,7.407248021603911e-05
2876,4330.9,2165.034662540071,0.603525641025641,0.8,2582.8,1.6,57.6,196.5,0.46005901703704966,1221.4624694273007,0.00027385598654283065
2249,4330.8,2165.0708441064926,0.6035117056856187,0.8,2580.9,1.6,49.7,185.4,0.4814631649407354,1188.3739896356333,0.00026667896165800747
5460,4330.8,2165.045671573697,0.6035117056856187,0.8,3093.5,4.5,52.4,11.2,1.1526233860024337,51.558980986421574,0.0001883544382546728
1535,4330.6,2164.910307610918,0.6034838350055742,0.8,2561.7,1.6,49.9,110.4,0.5905621902895584,698.8301060800185,0.0001963899048437414
7008,4330.6,2164.92319494249,0.6034838350055742,0.8,2606.8,3.2,53.6,0.9,1.702533939185872,8.08049193683328,3.1497703765402386e-05
2024,4330.5,2164.8309056367425,0.6034698996655519,0.8,3102.0,5.7,56.3,0.7,1.5496576919871576,2.137935170555027,3.0169715545581014e-05
1606,4330.4,2164.8162139082383,0.6034559643255295,0.8,2580.8,1.6,56.9,219.1,0.4398434268885599,1393.3964648830342,0.0003292124292753251
4239,4330.1,2164.5997528411576,0.6034141583054627,0.8,3104.6,4.7,49.8,13.6,0.98125987163474,82.48152420476981,0.0003216688133343031
3317,4330.1,2164.384044018067,0.6034141583054627,0.8,2617.0,2.6,53.9,1.1,1.7164149761158176,8.23008216949245,4.138778687540963e-05
1407,4330.1,2164.612041452232,0.6034141583054627,0.8,2591.7,3.1,53.2,2.9,1.743755309416685,17.529535760128773,0.00028811426178505003
4506,4330.0,2164.57566280322,0.6034002229654404,0.8,3070.8,6.2,55.1,1.0,1.549685876761728,7.173912805379619,6.513923837823463e-05
5304,4329.9,2164.6288111359877,0.603386287625418,0.8,2572.5,1.6,51.7,173.6,0.4850918299522363,1076.9347526720808,0.00024221691833111104
1926,4329.9,2164.509249229488,0.603386287625418,0.8,2572.4,1.6,52.6,175.3,0.4809400086193495,1100.866751745047,0.0002586865184784958
4162,4329.8,2164.4205598727804,0.6033723522853958,0.8,3055.7,5.1,54.6,10.2,0.9555344250337022,65.0689991494543,0.0002640653477437044
1671,4329.8,2164.5022430110807,0.6033723522853958,0.8,2554.0,1.6,52.0,136.0,0.5314972812356666,848.0294982547201,0.00019189285498789308
2069,4329.4,2164.348918266184,0.6033166109253065,0.8,2579.6,1.6,47.4,166.2,0.499700333170154,1047.7784802664826,0.0002372869090187746
5687,4329.4,2164.348225217005,0.6033166109253065,0.8,3092.9,5.6,52.3,4.8,1.1523988209687217,20.24145990533991,8.719336384642803e-05
2903,4329.4,2164.2536450240764,0.6033166109253065,0.8,2576.0,1.6,54.6,215.3,0.45099703891074544,1372.8177400970426,0.0003145964066389852
5096,4329.3,2164.3045557407117,0.6033026755852843,0.8,3107.9,5.3,53.0,3.2,1.2463337457745987,19.150987415782527,8.296211872236841e-05
2908,4329.3,2164.2170431821296,0.6033026755852843,0.8,2517.7,2.2,54.0,41.6,0.7754027422368,281.3056215645997,7.940879860956143e-05
6369,4329.2,2164.2661481435225,0.6032887402452619,0.8,2589.9,3.4,54.5,0.8,1.6218325443198982,6.9085565415003245,0.0001109054376247509
3011,4329.2,2164.2616200450443,0.6032887402452619,0.8,2573.3,1.6,53.8,206.4,0.4556413934101693,1287.7635393171943,0.0002893204674421986
6174,4329.2,2164.2551513164985,0.6032887402452619,0.8,3109.4,5.2,57.4,8.7,1.0658703394012838,49.76257690697086,0.000199843528843471
1412,4329.1,2164.1125409737824,0.6032748049052398,0.8,2514.5,2.4,53.8,32.3,0.828895886374287,195.62235740606158,6.249768227767958e-05
5664,4328.8,2164.00091497208,0.6032329988851728,0.8,3070.9,5.9,50.0,1.6,1.4277873684224165,14.227783105413272,0.0001380369585824804
5858,4328.8,2164.0565057317704,0.6032329988851728,0.8,2618.9,2.4,52.2,7.3,1.2038821555119124,40.374193261759814,5.136304898443138e-05
491,4328.6,2163.8826308282064,0.6032051282051283,0.8,2620.2,2.4,52.3,4.1,1.360872965426886,26.14040194078009,2.8798416159862618e-05
5300,4328.4,2163.8641454583053,0.6031772575250836,0.8,2532.1,2.0,51.0,53.9,0.7254795578627389,343.60536279302494,0.00011991263050151035
6632,4328.2,2163.6755671772976,0.603149386845039,0.8,2601.2,3.3,55.0,0.7,1.8939495797432575,4.0465229398702185,8.983757903473502e-05
6239,4328.2,2163.7221078502666,0.603149386845039,0.8,2556.0,1.6,52.4,128.9,0.5485035246335154,801.7272284195661,0.0002170789072398979
2728,4328.0,2163.6026899595036,0.6031215161649944,0.8,2510.0,2.4,51.2,44.6,0.7605986018794239,278.0872937680799,8.046423436926895e-05
