user_id,final_outbreak,std_outbreak,attack_rate,epidemic_probability,peak_infection,time_to_peak,duration,R0,growth_rate,strength,pagerank
3359,990.5,329.8598945006804,0.8560933448573897,0.9,865.5,2.7,47.4,31.65,0.6152602183812645,619.8022865358918,0.0008625200608831463
5250,990.4,329.8201631192368,0.8560069144338807,0.9,862.4,2.7,46.0,35.65,0.5848134062547516,790.622443033012,0.0010777131750816208
3070,990.4,329.8286524848925,0.8560069144338807,0.9,868.85,2.7,46.55,32.0,0.6172626698155692,714.7479190888376,0.0009799753766880975
1458,990.4,329.81182513669825,0.8560069144338807,0.9,860.4,2.7,45.45,36.5,0.5805236839814302,812.9145775888852,0.0011101698654419874
1944,990.4,329.82031471696826,0.8560069144338807,0.9,857.35,2.7,45.25,37.1,0.575888572107528,827.618635598589,0.0011317994027812309
6236,990.4,329.83395822746934,0.8560069144338807,0.9,861.45,2.7,45.5,39.5,0.5624682770707486,839.1921931029743,0.0011506303231412706
4821,990.35,329.8104417692078,0.8559636992221262,0.9,862.55,2.7,48.65,32.8,0.6070444164272845,714.5500413872063,0.0009803161306965798
5507,990.3,329.79540627486006,0.8559204840103716,0.9,860.4,2.7,45.5,39.05,0.5652194863577749,847.8732308555002,0.001166342322873312
4307,990.3,329.7832773201213,0.8559204840103716,0.9,863.8,2.7,45.55,34.65,0.594354807246122,734.4533522480159,0.0010048901565769771
5340,990.25,329.7718719054128,0.8558772687986171,0.9,863.0,2.7,46.1,35.85,0.5826281044990522,750.519417502296,0.0010263526617875435
2018,990.25,329.773994578105,0.8558772687986171,0.9,860.5,2.7,43.75,38.55,0.5721956437708567,877.1400690713357,0.001220050377933685
3779,990.2,329.75681948975677,0.8558340535868626,0.9,864.5,2.7,45.65,35.35,0.5902009198165616,781.7805837241915,0.001066619743611804
1755,990.2,329.75954876242776,0.8558340535868626,0.9,869.5,2.7,46.2,29.9,0.6312194875216928,652.7394985174273,0.0009024916867662198
5034,990.2,329.7525739095906,0.8558340535868626,0.9,876.7,2.7,45.35,22.75,0.7031067914677922,538.7418683694505,0.0007643547354124147
7147,990.2,329.76849455337606,0.8558340535868626,0.9,856.95,2.7,45.9,38.6,0.5678613495286922,869.8778251350568,0.001201062353251254
2205,990.15,329.7440333046225,0.855790838375108,0.9,859.75,2.7,47.55,38.1,0.5697703685267757,871.2475826697641,0.0012053984268441253
6331,990.15,329.72886967931703,0.855790838375108,0.9,861.85,2.7,42.7,36.6,0.5816036204583808,832.3538816574397,0.0011417127162277542
6457,990.15,329.7352384868805,0.855790838375108,0.9,856.95,2.7,45.85,39.95,0.5565106316343962,817.6707171975049,0.001116997296775295
946,990.1,329.71925937075616,0.8557476231633535,0.9,868.2,2.7,44.8,31.9,0.6173574163074445,670.3001584411026,0.000978330072985032
2061,990.1,329.7357881698619,0.8557476231633535,0.9,869.4,2.7,43.35,35.0,0.5937475864333366,777.3878564601379,0.0010660706172688627
2166,990.1,329.72335373764474,0.8557476231633535,0.9,860.2,2.7,45.9,37.6,0.5700640609163229,813.3779193286848,0.0011152935541210898
3100,990.1,329.72198895433104,0.8557476231633535,0.9,856.9,2.7,47.05,40.3,0.5539316866396073,879.8370119418713,0.001231844532127576
1691,990.05,329.69295943347043,0.855704407951599,0.9,905.8,2.7,45.4,9.85,0.9299917367295285,217.35128492887432,0.0003860410046660776
3626,990.05,329.69932893471287,0.855704407951599,0.9,866.75,2.7,47.9,34.7,0.5978638072802347,747.9374797633244,0.0010222368943966053
5068,990.05,329.70069381182685,0.855704407951599,0.9,860.45,2.7,52.3,37.65,0.5712814767705665,799.0478309773686,0.0010892715026307484
6018,990.0,329.6887926514943,0.8556611927398444,0.9,858.45,2.7,46.0,37.25,0.5764934555166776,820.7634918996625,0.0011222488082599325
857,989.95,329.6621717758955,0.8556179775280899,0.9,861.3,2.7,46.6,36.75,0.5769972721981728,806.4736373963851,0.0011005170179089327
6388,989.95,329.6618684349162,0.8556179775280899,0.9,863.35,2.7,44.25,35.25,0.5900497192910952,775.0229562412183,0.0010577115598099564
3246,989.95,329.666115183226,0.8556179775280899,0.9,864.4,2.7,48.65,33.0,0.6065729309002688,755.6893184013136,0.001032575481420175
6386,989.9,329.65222583807923,0.8555747623163353,0.9,873.0,2.7,44.45,26.9,0.6602314826855998,578.139589165628,0.0008121739346178308
37,989.9,329.64358024994203,0.8555747623163353,0.9,890.95,2.7,47.55,15.35,0.8054224484550062,352.0694576653015,0.0005433545747150767
6204,989.9,329.6563210375314,0.8555747623163353,0.9,867.1,2.7,44.75,30.25,0.6253623425548889,725.487817029867,0.0009934503202172961
2024,989.85,329.6355980472983,0.8555315471045808,0.9,881.7,2.7,44.15,22.3,0.7075418140662174,485.28772749852874,0.0007007685465145443
5066,989.85,329.63453626706047,0.8555315471045808,0.9,879.95,2.7,45.25,23.95,0.6947550641733774,568.1422130302437,0.000799931011120156
2712,989.85,329.6386316862755,0.8555315471045808,0.9,864.6,2.7,48.0,35.4,0.5932263378952547,784.2352048088172,0.001069985931235281
4499,989.85,329.634687950161,0.8555315471045808,0.9,903.35,2.7,47.2,6.5,1.0474833957152694,122.22821335612493,0.00027503698273041125
4531,989.85,329.62831719984257,0.8555315471045808,0.9,853.35,2.7,43.35,39.85,0.5533090980986265,836.3591303484045,0.0011446767045355962
6056,989.8,329.6253327643372,0.8554883318928262,0.9,853.65,2.7,44.2,40.7,0.5512301816296471,868.7919087496635,0.001201689849348587
5515,989.8,329.6292766123786,0.8554883318928262,0.9,866.9,2.7,45.9,30.15,0.6316516382619048,675.358614606137,0.000930089915229804
6169,989.8,329.6100119838595,0.8554883318928262,0.9,863.9,2.7,45.25,35.8,0.5919354046576071,843.6585128797097,0.0011571893027777955
838,989.8,329.6166864708157,0.8554883318928262,0.9,896.05,2.7,44.85,14.6,0.8201371339711445,331.82257010820814,0.0005195996640283699
